"Jahr","PLZ","Generalabonnement","Generalabonnement.Flag","Halbtaxabonnement","Halbtaxabonnement.Flag","Bevölkerung","anteil_ga_besitzer","anteil_hta_besitzer"
2013,7204,103,NA,607,NA,2428,4.24217462932455,25
2013,7205,167,NA,958,NA,3206,5.20898315658141,29.8814722395508
2013,7213,7.24550898203593,1,42,NA,112,6.46920444824636,37.5
2013,7220,113,NA,587,NA,2138,5.28531337698784,27.4555659494855
2013,7224,7.24550898203593,1,10.7560975609756,2,82,8.83598656345845,13.1171921475312
2013,7228,7.24550898203593,1,35,NA,165,4.39121756487026,21.2121212121212
2013,7245,7.24550898203593,1,10.7560975609756,2,121,5.98802395209581,8.88933682725257
2013,7310,261,NA,1717,NA,5675,4.59911894273128,30.2555066079295
2013,7324,53,NA,517,NA,2035,2.6044226044226,25.4054054054054
2013,7402,157,NA,915,NA,3042,5.16107823800131,30.0788954635108
2013,7411,20,NA,215,NA,895,2.23463687150838,24.0223463687151
2013,7412,44,NA,226,NA,705,6.24113475177305,32.0567375886525
2013,7426,7.24550898203593,1,60,NA,223,3.24910716683226,26.9058295964126
2013,7430,111,NA,782,NA,3003,3.6963036963037,26.040626040626
2013,7434,7.24550898203593,1,32,NA,127,5.70512518270546,25.1968503937008
2013,7451,7.24550898203593,1,23,NA,142,5.10247111410981,16.1971830985915
2013,7473,0,NA,10.7560975609756,2,63,0,17.0731707317073
2013,7477,24,NA,167,NA,435,5.51724137931035,38.3908045977011
2013,7484,7.24550898203593,1,24,NA,56,12.9384088964927,42.8571428571429
2013,7503,111,NA,969,NA,3004,3.69507323568575,32.2569906790945
2013,7516,7.24550898203593,1,82,NA,322,2.25015806895526,25.4658385093168
2013,7517,7.24550898203593,1,10.7560975609756,2,3,241.516966067864,358.536585365854
2013,7522,21,NA,209,NA,770,2.72727272727273,27.1428571428571
2013,7523,7.24550898203593,1,62,NA,227,3.19185417710834,27.3127753303965
2013,7545,7.24550898203593,1,64,NA,189,3.83360263599785,33.8624338624339
2013,7550,87,NA,805,NA,2350,3.70212765957447,34.2553191489362
2013,7559,7.24550898203593,1,61,NA,171,4.23713975557657,35.672514619883
2013,7604,7.24550898203593,1,10.7560975609756,2,93,7.79086987315691,11.5656963021243
2013,7745,7.24550898203593,1,105,NA,990,0.731869594145043,10.6060606060606
2013,7747,0,NA,10.7560975609756,2,64,0,16.8064024390244
2013,8002,925,NA,4616,NA,8521,10.8555333881,54.1720455345617
2013,8004,2725,NA,10958,NA,26248,10.3817433709235,41.7479427003962
2013,8032,2255,NA,8998,NA,17354,12.994122392532,51.8497176443471
2013,8041,345,NA,1932,NA,5759,5.99062337211321,33.547490883834
2013,8047,1699,NA,7450,NA,17616,9.64464123524069,42.2910990009083
2013,8048,1959,NA,8997,NA,26282,7.45377064150369,34.2325546001065
2013,8103,103,NA,1225,NA,3438,2.99592786503781,35.631180919139
2013,8142,224,NA,1782,NA,3930,5.69974554707379,45.3435114503817
2013,8172,126,NA,1264,NA,4657,2.70560446639467,27.1419368692291
2013,8182,50,NA,620,NA,2005,2.49376558603491,30.9226932668329
2013,8195,11.6216216216216,1,194,NA,573,2.02820621668789,33.8568935427574
2013,8203,203,NA,1072,NA,3026,6.70852610707204,35.4263053536021
2013,8208,0,NA,10.7560975609756,2,35,0,30.7317073170732
2013,8217,38,NA,373,NA,1375,2.76363636363636,27.1272727272727
2013,8218,20,NA,107,NA,346,5.78034682080925,30.9248554913295
2013,8223,11.6216216216216,1,47,NA,226,5.14231045204497,20.7964601769912
2013,8224,48,NA,487,NA,1373,3.49599417334304,35.469774217043
2013,8226,44,NA,481,NA,1734,2.53748558246828,27.7393310265283
2013,8233,11.6216216216216,1,67,NA,290,4.00745573159366,23.1034482758621
2013,8241,11.6216216216216,1,51,NA,169,6.87669918439149,30.1775147928994
2013,8262,34,NA,308,NA,1375,2.47272727272727,22.4
2013,8267,53,NA,295,NA,866,6.12009237875289,34.0646651270208
2013,8304,771,NA,5410,NA,15137,5.09347955341217,35.7402391491048
2013,8305,278,NA,2663,NA,7236,3.84190160309563,36.8021006080708
2013,8312,42,NA,319,NA,903,4.65116279069767,35.3266888150609
2013,8314,11.6216216216216,1,147,NA,300,3.87387387387387,49
2013,8315,46,NA,331,NA,783,5.87484035759898,42.2733077905492
2013,8317,78,NA,691,NA,2187,3.56652949245542,31.5957933241884
2013,8320,247,NA,2190,NA,6255,3.94884092725819,35.0119904076739
2013,8332,93,NA,1228,NA,3329,2.79363172123761,36.8879543406428
2013,8344,145,NA,1298,NA,3668,3.95310796074155,35.3871319520174
2013,8356,68,NA,491,NA,1200,5.66666666666667,40.9166666666667
2013,8404,1513,NA,6617,NA,18446,8.20232028624092,35.8722758321587
2013,8408,1040,NA,5001,NA,15014,6.92686825629413,33.3089116824297
2013,8416,42,NA,483,NA,1351,3.10880829015544,35.7512953367876
2013,8422,110,NA,1117,NA,3535,3.11173974540311,31.5983026874116
2013,8426,53,NA,617,NA,1873,2.82968499733049,32.9418045915643
2013,8442,203,NA,1333,NA,3013,6.7374709591769,44.2416196481912
2013,8450,193,NA,966,NA,2100,9.19047619047619,46
2013,8460,151,NA,716,NA,1888,7.9978813559322,37.9237288135593
2013,8462,85,NA,502,NA,1326,6.41025641025641,37.8582202111614
2013,8472,323,NA,3098,NA,7201,4.48548812664908,43.0218025274268
2013,8479,11.6216216216216,1,250,NA,638,1.82157078708803,39.1849529780564
2013,8494,69,NA,865,NA,2701,2.55460940392447,32.0251758607923
2013,8506,11.6216216216216,1,127,NA,444,2.61748234721208,28.6036036036036
2013,8523,46,NA,272,NA,1092,4.21245421245421,24.9084249084249
2013,8532,45,NA,447,NA,1228,3.66449511400651,36.400651465798
2013,8542,227,NA,2124,NA,4590,4.94553376906318,46.2745098039216
2013,8552,121,NA,692,NA,2595,4.66281310211946,26.6666666666667
2013,8553,38,NA,243,NA,816,4.65686274509804,29.7794117647059
2013,8555,107,NA,694,NA,2812,3.80512091038407,24.6799431009957
2013,8558,11.6216216216216,1,73,NA,400,2.90540540540541,18.25
2013,8560,114,NA,563,NA,2152,5.29739776951673,26.1617100371747
2013,8573,22,NA,150,NA,812,2.70935960591133,18.4729064039409
2013,8587,11.6216216216216,1,207,NA,1075,1.08108108108108,19.2558139534884
2013,8588,37,NA,277,NA,1208,3.06291390728477,22.9304635761589
2013,8589,24,NA,180,NA,817,2.937576499388,22.03182374541
2013,8603,293,NA,1882,NA,4952,5.91680129240711,38.0048465266559
2013,8604,490,NA,4514,NA,16523,2.96556315439085,27.3194940386128
2013,8608,305,NA,1566,NA,3517,8.67216377594541,44.5265851578049
2013,8617,141,NA,1270,NA,3433,4.10719487328867,36.9938829012525
2013,8630,683,NA,3951,NA,11998,5.69261543590598,32.9304884147358
2013,8632,175,NA,1155,NA,3589,4.87601003064921,32.1816662022848
2013,8704,389,NA,2775,NA,6167,6.30776714772175,44.9975676990433
2013,8717,132,NA,638,NA,2803,4.70924009989297,22.7613271494827
2013,8722,180,NA,1047,NA,4583,3.9275583678813,22.8452978398429
2013,8725,46,NA,288,NA,1122,4.09982174688057,25.668449197861
2013,8727,11.6216216216216,1,48,NA,231,5.03100503100503,20.7792207792208
2013,8733,212,NA,1226,NA,4354,4.8690858980248,28.1580156178227
2013,8737,73,NA,453,NA,1617,4.51453308596166,28.0148423005566
2013,8767,54,NA,186,NA,624,8.65384615384616,29.8076923076923
2013,8832,540,NA,3568,NA,10399,5.19280700067314,34.3109914414848
2013,8842,52,NA,294,NA,1965,2.64631043256997,14.9618320610687
2013,8856,97,NA,642,NA,2947,3.29148286392942,21.7848659653885
2013,8858,11.6216216216216,1,39,NA,193,6.02156560705783,20.2072538860104
2013,8864,152,NA,689,NA,3402,4.46796002351558,20.2527924750147
2013,8892,28,NA,132,NA,609,4.59770114942529,21.6748768472906
2013,8897,11.6216216216216,1,44,NA,232,5.00931966449208,18.9655172413793
2013,8910,647,NA,3544,NA,10150,6.3743842364532,34.9162561576355
2013,8917,94,NA,694,NA,1954,4.81064483111566,35.5168884339816
2013,8934,117,NA,844,NA,2007,5.82959641255605,42.0528151469856
2013,8951,46,NA,500,NA,2681,1.71577769488997,18.6497575531518
2013,8955,51,NA,704,NA,2300,2.21739130434783,30.6086956521739
2013,8962,88,NA,924,NA,2521,3.49067830226101,36.6521221737406
2013,8964,215,NA,1137,NA,4453,4.82820570401976,25.5333483045138
2013,9000,3020,NA,12606,NA,35159,8.58955032850764,35.8542620666117
2013,9010,253,NA,1267,NA,2597,9.74201001155179,48.7870619946092
2013,9030,150,NA,1478,NA,5099,2.94175328495783,28.9860757011179
2013,9032,135,NA,947,NA,2954,4.57007447528775,32.0582261340555
2013,9043,101,NA,711,NA,1706,5.92028135990621,41.6764361078546
2013,9052,91,NA,632,NA,1610,5.65217391304348,39.2546583850932
2013,9054,10.8181818181818,1,97,NA,650,1.66433566433566,14.9230769230769
2013,9064,22,NA,177,NA,715,3.07692307692308,24.7552447552448
2013,9100,694,NA,4357,NA,15068,4.60578709848686,28.9155826917972
2013,9103,35,NA,357,NA,1356,2.5811209439528,26.3274336283186
2013,9112,10.8181818181818,1,93,NA,331,3.26833287558363,28.0966767371601
2013,9113,260,NA,1150,NA,3614,7.19424460431655,31.8206972883232
2013,9114,10.8181818181818,1,34,NA,242,4.47032306536439,14.0495867768595
2013,9116,10.8181818181818,1,142,NA,476,2.27272727272727,29.8319327731092
2013,9126,10.8181818181818,1,112,NA,385,2.8099173553719,29.0909090909091
2013,9216,10.8181818181818,1,107,NA,623,1.7364657814096,17.1749598715891
2013,9240,218,NA,1387,NA,4810,4.53222453222453,28.8357588357588
2013,9300,318,NA,2344,NA,9377,3.3912765276741,24.9973339021009
2013,9304,23,NA,201,NA,922,2.49457700650759,21.8004338394794
2013,9402,146,NA,1154,NA,3582,4.07593523171413,32.2166387493021
2013,9403,250,NA,2375,NA,9247,2.70357953931005,25.6840056234454
2013,9410,171,NA,1256,NA,4037,4.23581867723557,31.1122120386426
2013,9425,57,NA,720,NA,2862,1.9916142557652,25.1572327044025
2013,9442,61,NA,886,NA,3695,1.65087956698241,23.978349120433
2013,9453,22,NA,208,NA,1139,1.9315188762072,18.2616330114135
2013,9478,53,NA,374,NA,1692,3.13238770685579,22.1040189125296
2013,9479,25,NA,226,NA,834,2.99760191846523,27.0983213429257
2013,9488,10.8181818181818,1,73,NA,NA,NA,NA
2013,9492,10.8181818181818,1,210,NA,NA,NA,NA
2013,9498,10.8181818181818,1,64,NA,NA,NA,NA
2013,9500,1597,NA,5882,NA,18480,8.64177489177489,31.8290043290043
2013,9507,41,NA,342,NA,1129,3.63153232949513,30.2922940655447
2013,9508,10.8181818181818,1,99,NA,386,2.80263777673104,25.6476683937824
2013,9524,143,NA,1010,NA,3480,4.10919540229885,29.0229885057471
2013,9532,99,NA,579,NA,2720,3.63970588235294,21.2867647058824
2013,9555,35,NA,206,NA,932,3.75536480686695,22.1030042918455
2013,9573,10.8181818181818,1,36,NA,92,11.7588932806324,39.1304347826087
2013,9601,10.8181818181818,1,100,NA,466,2.32149824424503,21.4592274678112
2013,9606,142,NA,745,NA,2542,5.58615263571991,29.3076317859953
2013,9608,27,NA,278,NA,1160,2.32758620689655,23.9655172413793
2013,9620,187,NA,671,NA,2526,7.40300870942201,26.5637371338084
2013,9643,31,NA,136,NA,550,5.63636363636364,24.7272727272727
2014,1007,1280,NA,6518,NA,21417,5.97656067609843,30.43376756782
2014,1022,224,NA,1158,NA,7215,3.1046431046431,16.049896049896
2014,1031,10.0829875518672,1,95,NA,662,1.52310990209475,14.3504531722054
2014,1032,80,NA,649,NA,3618,2.21116639027087,17.9380873410724
2014,1033,84,NA,818,NA,4296,1.95530726256983,19.0409683426443
2014,1044,10.0829875518672,1,102,NA,625,1.61327800829876,16.32
2014,1053,66,NA,607,NA,3636,1.81518151815182,16.6941694169417
2014,1061,0,NA,24,NA,252,0,9.52380952380952
2014,1062,10.0829875518672,1,38,NA,287,3.51323608078997,13.2404181184669
2014,1076,10.0829875518672,1,60,NA,331,3.04621980418949,18.1268882175227
2014,1090,27,NA,326,NA,1350,2,24.1481481481481
2014,1091,98,NA,823,NA,2746,3.56882738528769,29.9708667152221
2014,1093,83,NA,790,NA,2481,3.34542523176139,31.8419991938734
2014,1125,22,NA,129,NA,408,5.3921568627451,31.6176470588235
2014,1148,59,NA,385,NA,2409,2.44914902449149,15.9817351598174
2014,1162,170,NA,1236,NA,5451,3.11869381764814,22.6747385800771
2014,1164,30,NA,235,NA,615,4.8780487804878,38.2113821138211
2014,1176,10.0829875518672,1,112,NA,692,1.45707912599237,16.1849710982659
2014,1184,31,NA,188,NA,952,3.2563025210084,19.7478991596639
2014,1186,26,NA,115,NA,543,4.78821362799263,21.1786372007366
2014,1202,656,NA,5902,NA,31824,2.061337355455,18.5457516339869
2014,1207,332,NA,3859,NA,18191,1.8250783354406,21.213787037546
2014,1213,308,NA,3430,NA,33865,0.909493577439835,10.1284512033073
2014,1214,61,NA,774,NA,8331,0.732205017404873,9.29060136838315
2014,1237,10.0829875518672,1,155,NA,1775,0.568055636724914,8.73239436619718
2014,1242,41,NA,517,NA,3839,1.06798645480594,13.4670487106017
2014,1246,10.0829875518672,1,292,NA,2151,0.468758138162121,13.5750813575081
2014,1254,10.0829875518672,1,161,NA,1285,0.784668291974103,12.5291828793774
2014,1257,10.0829875518672,1,279,NA,2233,0.451544449255137,12.4944021495746
2014,1267,47,NA,415,NA,1162,4.0447504302926,35.7142857142857
2014,1269,62,NA,268,NA,1324,4.68277945619335,20.2416918429003
2014,1274,10.0829875518672,1,214,NA,850,1.18623382963144,25.1764705882353
2014,1278,24,NA,210,NA,1082,2.2181146025878,19.4085027726433
2014,1279,28,NA,408,NA,2118,1.32200188857413,19.2634560906516
2014,1283,10.0829875518672,1,187,NA,1532,0.6581584563882,12.2062663185379
2014,1286,10.0829875518672,1,91,NA,763,1.32149247075586,11.9266055045872
2014,1291,56,NA,629,NA,2779,2.01511335012594,22.6340410219503
2014,1297,61,NA,792,NA,3552,1.71734234234234,22.2972972972973
2014,1298,20,NA,121,NA,683,2.92825768667643,17.7159590043924
2014,1304,108,NA,749,NA,4283,2.52159701144058,17.4877422367499
2014,1318,10.0829875518672,1,122,NA,840,1.20035566093657,14.5238095238095
2014,1322,26,NA,89,NA,321,8.09968847352025,27.7258566978193
2014,1324,10.0829875518672,1,41,NA,181,5.57071135462277,22.6519337016575
2014,1342,10.0829875518672,1,77,NA,446,2.2607595407774,17.2645739910314
2014,1343,10.0829875518672,1,52,NA,318,3.17075080247397,16.3522012578616
2014,1357,10.0829875518672,1,45,NA,391,2.57876919485095,11.5089514066496
2014,1358,10.0829875518672,1,69,NA,585,1.7235876157038,11.7948717948718
2014,1375,10.0829875518672,1,64,NA,386,2.61217294089824,16.580310880829
2014,1376,10.0829875518672,1,152,NA,961,1.04921826762406,15.8168574401665
2014,1406,10.0829875518672,1,64,NA,352,2.86448509996228,18.1818181818182
2014,1422,168,NA,639,NA,3257,5.15812097021799,19.6192815474363
2014,1424,51,NA,187,NA,1003,5.08474576271186,18.6440677966102
2014,1425,10.0829875518672,1,85,NA,500,2.01659751037344,17
2014,1427,22,NA,114,NA,497,4.42655935613682,22.9376257545272
2014,1428,10.0829875518672,1,65,NA,502,2.00856325734407,12.9482071713147
2014,1443,10.0829875518672,1,87,NA,600,1.6804979253112,14.5
2014,1445,10.0829875518672,1,78,NA,526,1.91691778552609,14.828897338403
2014,1468,55,NA,252,NA,1373,4.00582665695557,18.353969410051
2014,1473,25,NA,118,NA,806,3.10173697270471,14.6401985111663
2014,1513,10.0829875518672,1,34,NA,426,2.36689848635381,7.981220657277
2014,1537,10.0829875518672,1,10.912,2,137,7.35984492837023,7.96496350364964
2014,1538,10.0829875518672,1,10.912,2,119,8.4730987830817,9.16974789915967
2014,1555,10.0829875518672,1,37,NA,188,5.3632912509932,19.6808510638298
2014,1562,39,NA,300,NA,2100,1.85714285714286,14.2857142857143
2014,1565,10.0829875518672,1,73,NA,726,1.38884126058777,10.0550964187328
2014,1586,10.0829875518672,1,97,NA,482,2.09190613109278,20.1244813278008
2014,1607,106,NA,403,NA,1727,6.13781123335264,23.335263462652
2014,1608,33,NA,131,NA,873,3.78006872852234,15.0057273768614
2014,1616,120,NA,481,NA,2677,4.48262980948823,17.9678744863653
2014,1617,63,NA,201,NA,1538,4.0962288686606,13.0689206762029
2014,1618,154,NA,754,NA,5524,2.78783490224475,13.6495293265749
2014,1649,10.0829875518672,1,64,NA,591,1.70608926427533,10.82910321489
2014,1661,23,NA,162,NA,1080,2.12962962962963,15
2014,1665,10.0829875518672,1,43,NA,415,2.4296355546668,10.3614457831325
2014,1677,10.0829875518672,1,40,NA,338,2.98313241179504,11.8343195266272
2014,1680,280,NA,847,NA,5387,5.19769816224244,15.7230369407834
2014,1682,34,NA,129,NA,745,4.56375838926174,17.3154362416107
2014,1683,10.0829875518672,1,86,NA,390,2.5853814235557,22.0512820512821
2014,1686,10.0829875518672,1,24,NA,253,3.98537057386056,9.48616600790514
2014,1690,62,NA,253,NA,1633,3.79669320269443,15.4929577464789
2014,1697,10.0829875518672,1,38,NA,432,2.33402489626556,8.7962962962963
2014,1699,36,NA,126,NA,1171,3.07429547395389,10.7600341588386
2014,1718,37,NA,209,NA,1157,3.19792566983578,18.0639585133967
2014,1721,31,NA,163,NA,1763,1.75836642087351,9.24560408394782
2014,1725,35,NA,224,NA,1394,2.51076040172166,16.0688665710186
2014,1731,37,NA,149,NA,1105,3.34841628959276,13.4841628959276
2014,1733,24,NA,154,NA,1447,1.65860400829302,10.6427090532135
2014,1735,33,NA,281,NA,1539,2.14424951267056,18.2586094866797
2014,1740,107,NA,509,NA,2504,4.27316293929712,20.3274760383387
2014,1742,10.0829875518672,1,89,NA,728,1.38502576261912,12.2252747252747
2014,1744,23,NA,99,NA,803,2.86425902864259,12.3287671232877
2014,1746,25,NA,119,NA,964,2.59336099585062,12.344398340249
2014,1752,684,NA,2808,NA,12137,5.63565955343166,23.1358655351405
2014,1753,56,NA,262,NA,1594,3.51317440401506,16.4366373902133
2014,1754,65,NA,305,NA,1859,3.4965034965035,16.4066702528241
2014,1776,10.0829875518672,1,56,NA,454,2.22092236825269,12.3348017621145
2014,1783,27,NA,99,NA,515,5.24271844660194,19.2233009708738
2014,1787,23,NA,136,NA,596,3.85906040268456,22.8187919463087
2014,1803,84,NA,534,NA,1712,4.90654205607477,31.1915887850467
2014,1806,204,NA,1577,NA,5082,4.01416765053129,31.0310901219992
2014,1815,379,NA,1904,NA,9023,4.20037681480661,21.1016291698991
2014,1854,128,NA,1720,NA,4125,3.1030303030303,41.6969696969697
2014,1865,43,NA,290,NA,1183,3.63482671174979,24.5139475908707
2014,1874,23,NA,312,NA,1284,1.79127725856698,24.2990654205607
2014,1882,58,NA,374,NA,1273,4.55616653574234,29.3794186959937
2014,1892,34,NA,148,NA,890,3.82022471910112,16.6292134831461
2014,1896,86,NA,516,NA,3940,2.18274111675127,13.0964467005076
2014,1907,121,NA,618,NA,5248,2.30564024390244,11.7759146341463
2014,1911,10.0829875518672,1,150,NA,981,1.02782747725456,15.2905198776758
2014,1914,10.0829875518672,1,110,NA,926,1.08887554555802,11.8790496760259
2014,1920,775,NA,3311,NA,17155,4.51763334304867,19.3004954823667
2014,1925,20,NA,118,NA,489,4.08997955010225,24.1308793456033
2014,1928,24,NA,153,NA,615,3.90243902439024,24.8780487804878
2014,1946,10.0829875518672,1,22,NA,186,5.42096104939098,11.8279569892473
2014,1958,152,NA,842,NA,3764,4.03825717321998,22.3698193411265
2014,1963,164,NA,839,NA,5644,2.90574060949681,14.8653437278526
2014,1967,146,NA,941,NA,3749,3.89437183248866,25.1000266737797
2014,1975,23,NA,105,NA,474,4.85232067510549,22.1518987341772
2014,1978,65,NA,346,NA,1472,4.41576086956522,23.5054347826087
2014,1982,27,NA,79,NA,512,5.2734375,15.4296875
2014,1986,10.0829875518672,1,10.912,2,59,17.0898094099444,18.4949152542373
2014,1991,39,NA,236,NA,1021,3.81978452497551,23.1145935357493
2014,2000,2692,NA,9508,NA,33530,8.02863107664778,28.3566954965702
2014,2016,105,NA,815,NA,4759,2.2063458709813,17.1254465223786
2014,2023,22,NA,205,NA,1042,2.11132437619962,19.6737044145873
2014,2025,9.24489795918367,1,179,NA,941,0.982454618404216,19.0223166843783
2014,2036,85,NA,458,NA,1833,4.63720676486634,24.9863611565739
2014,2042,9.24489795918367,1,87,NA,492,1.87904430064709,17.6829268292683
2014,2052,31,NA,303,NA,1697,1.82675309369476,17.8550383028874
2014,2067,9.24489795918367,1,93,NA,439,2.10589930733113,21.1845102505695
2014,2068,148,NA,628,NA,2560,5.78125,24.53125
2014,2074,165,NA,741,NA,4094,4.03028822667318,18.0996580361505
2014,2105,25,NA,166,NA,1173,2.13128729752771,14.151747655584
2014,2108,51,NA,391,NA,2790,1.82795698924731,14.0143369175627
2014,2113,9.24489795918367,1,37,NA,335,2.75967103259214,11.044776119403
2014,2314,9.24489795918367,1,134,NA,953,0.970083731288948,14.0608604407135
2014,2336,21,NA,185,NA,1189,1.76619007569386,15.5592935239697
2014,2340,46,NA,273,NA,1807,2.54565578306585,15.1079136690647
2014,2400,130,NA,1202,NA,10466,1.24211733231416,11.4848079495509
2014,2512,32,NA,118,NA,294,10.8843537414966,40.1360544217687
2014,2515,33,NA,240,NA,915,3.60655737704918,26.2295081967213
2014,2532,76,NA,273,NA,566,13.4275618374558,48.2332155477032
2014,2533,196,NA,758,NA,1953,10.0358422939068,38.8120839733743
2014,2535,9.24489795918367,1,51,NA,238,3.88441090722003,21.4285714285714
2014,2545,132,NA,884,NA,3219,4.10065237651445,27.461944703324
2014,2552,146,NA,749,NA,2620,5.57251908396947,28.587786259542
2014,2554,78,NA,381,NA,1342,5.81222056631893,28.3904619970194
2014,2555,313,NA,1125,NA,4218,7.42057847321005,26.6714082503556
2014,2565,41,NA,225,NA,680,6.02941176470588,33.0882352941176
